pair_index,left_id,right_id,left_runtime_s,right_runtime_s,serial_runtime_s,ideal_parallel_runtime_s,complete
831,tabular-playground-series-may-2022__d6c3142116c94514b81a3e0850a9692f,tabular-playground-series-may-2022__f5597ffed8d5439c810a846facc0bcaf,1218.693677925039,981.1496260939166,2199.8433040189557,1218.693677925039,1
832,tabular-playground-series-may-2022__10fc148fc8e44982bc4c2faca7f2be36,tabular-playground-series-may-2022__d6c3142116c94514b81a3e0850a9692f,13642.425483140163,1218.693677925039,14861.119161065202,13642.425483140163,1
833,tabular-playground-series-may-2022__0b9d60b54d7e4045b4159c3a5fd0f4db,tabular-playground-series-may-2022__a5b65b9dc7ef4f5682a311d4950b3606,1264.5355115449056,2283.204321719706,3547.7398332646117,2283.204321719706,1
834,tabular-playground-series-may-2022__0b9d60b54d7e4045b4159c3a5fd0f4db,tabular-playground-series-may-2022__2d06889a208843f5a2b26ce9158f31c0,1264.5355115449056,1556.080668122042,2820.6161796669476,1556.080668122042,1
835,tabular-playground-series-may-2022__0b9d60b54d7e4045b4159c3a5fd0f4db,tabular-playground-series-may-2022__220b57c03e0d4027af7daae9b1674715,1264.5355115449056,3367.8549231928773,4632.390434737783,3367.8549231928773,1
836,tabular-playground-series-may-2022__2d06889a208843f5a2b26ce9158f31c0,tabular-playground-series-may-2022__a5b65b9dc7ef4f5682a311d4950b3606,1556.080668122042,2283.204321719706,3839.284989841748,2283.204321719706,1
837,tabular-playground-series-may-2022__220b57c03e0d4027af7daae9b1674715,tabular-playground-series-may-2022__a5b65b9dc7ef4f5682a311d4950b3606,3367.8549231928773,2283.204321719706,5651.059244912583,3367.8549231928773,1
838,tabular-playground-series-may-2022__220b57c03e0d4027af7daae9b1674715,tabular-playground-series-may-2022__2d06889a208843f5a2b26ce9158f31c0,3367.8549231928773,1556.080668122042,4923.935591314919,3367.8549231928773,1
839,tabular-playground-series-may-2022__ace492302c5347409dd059849dc3d51a,tabular-playground-series-may-2022__dfd26456cb234035a1c505f6bcfbb006,3723.424186024815,592.3721210160293,4315.796307040844,3723.424186024815,1
840,tabular-playground-series-may-2022__15b9eadd88b64c5f967bfe381ddc6dd1,tabular-playground-series-may-2022__ace492302c5347409dd059849dc3d51a,8060.981603453867,3723.424186024815,11784.405789478682,8060.981603453867,1
841,tabular-playground-series-may-2022__15b9eadd88b64c5f967bfe381ddc6dd1,tabular-playground-series-may-2022__dfd26456cb234035a1c505f6bcfbb006,8060.981603453867,592.3721210160293,8653.353724469896,8060.981603453867,1
842,tabular-playground-series-may-2022__96975497f66c4ce8be184522fde25ffd,tabular-playground-series-may-2022__99900e285d2341389cb3bd0507854e2c,6136.270638468675,2680.2714778371155,8816.54211630579,6136.270638468675,1
843,tabular-playground-series-may-2022__96975497f66c4ce8be184522fde25ffd,tabular-playground-series-may-2022__ba3264a2dada44e88e5c49f9be450a86,6136.270638468675,1838.3304583807476,7974.601096849423,6136.270638468675,1
844,tabular-playground-series-may-2022__96975497f66c4ce8be184522fde25ffd,tabular-playground-series-may-2022__d4bfbf7693df424c809a075f34e0b5b4,6136.270638468675,3969.240622974932,10105.511261443608,6136.270638468675,1
845,tabular-playground-series-may-2022__4231d72b9bfe4a2f90390a6b60edfdfc,tabular-playground-series-may-2022__96975497f66c4ce8be184522fde25ffd,3704.0466024540365,6136.270638468675,9840.317240922712,6136.270638468675,1
846,tabular-playground-series-may-2022__99900e285d2341389cb3bd0507854e2c,tabular-playground-series-may-2022__ba3264a2dada44e88e5c49f9be450a86,2680.2714778371155,1838.3304583807476,4518.601936217863,2680.2714778371155,1
847,tabular-playground-series-may-2022__99900e285d2341389cb3bd0507854e2c,tabular-playground-series-may-2022__d4bfbf7693df424c809a075f34e0b5b4,2680.2714778371155,3969.240622974932,6649.512100812048,3969.240622974932,1
848,tabular-playground-series-may-2022__4231d72b9bfe4a2f90390a6b60edfdfc,tabular-playground-series-may-2022__99900e285d2341389cb3bd0507854e2c,3704.0466024540365,2680.2714778371155,6384.318080291152,3704.0466024540365,1
849,tabular-playground-series-may-2022__ba3264a2dada44e88e5c49f9be450a86,tabular-playground-series-may-2022__d4bfbf7693df424c809a075f34e0b5b4,1838.3304583807476,3969.240622974932,5807.57108135568,3969.240622974932,1
850,tabular-playground-series-may-2022__4231d72b9bfe4a2f90390a6b60edfdfc,tabular-playground-series-may-2022__ba3264a2dada44e88e5c49f9be450a86,3704.0466024540365,1838.3304583807476,5542.377060834784,3704.0466024540365,1
851,tabular-playground-series-may-2022__4231d72b9bfe4a2f90390a6b60edfdfc,tabular-playground-series-may-2022__d4bfbf7693df424c809a075f34e0b5b4,3704.0466024540365,3969.240622974932,7673.287225428969,3969.240622974932,1
852,tabular-playground-series-may-2022__0c0e836ffeb74398badc02149fd4ac2a,tabular-playground-series-may-2022__8d121b8d875d4e1db833374c89a344aa,1677.7525940220803,2162.183524117805,3839.9361181398854,2162.183524117805,1
853,tabular-playground-series-dec-2021__36787b1cf20b412e8716ea12368675bf,tabular-playground-series-dec-2021__dbdf36e610354c398b8b0d89cee8fbd4,5281.160583004355,6082.664024449885,11363.82460745424,6082.664024449885,1
854,leaf-classification__5ee264a44a99433ea1914fe6658981bb,leaf-classification__78f50e77fc2d448aa2969e4e7a7caf94,129.79411578923464,101.97060361504555,231.76471940428019,129.79411578923464,1
855,leaf-classification__4ff66f0e25de44748a281f672d33d33f,leaf-classification__6dfc0171cb7d4da5971cacefa4cfabc2,580.1905357316136,159.04783675074577,739.2383724823594,580.1905357316136,1
856,leaf-classification__6dfc0171cb7d4da5971cacefa4cfabc2,leaf-classification__f9ba5481c1774d389142d0b519884e75,159.04783675074577,268.3817734718323,427.42961022257805,268.3817734718323,1
857,leaf-classification__4ff66f0e25de44748a281f672d33d33f,leaf-classification__f9ba5481c1774d389142d0b519884e75,580.1905357316136,268.3817734718323,848.5723092034459,580.1905357316136,1
858,spooky-author-identification__389b5ed8e1d0439e9480e0bd4cf2cf43,spooky-author-identification__992956adc8284a60bbd05cefeeb973d2,161.73582631349564,455.34729508310556,617.0831213966012,455.34729508310556,1
859,spooky-author-identification__3bd943f4b7eb4d0d90e1771871acde13,spooky-author-identification__4d6c139ebb904fe29b753d0d11765b0d,1360.6670484244823,786.4107334092259,2147.0777818337083,1360.6670484244823,1
860,random-acts-of-pizza__b4d8ee65eae149868a97ad32ef712156,random-acts-of-pizza__e19b5bbba110461d8ccd98dcef278ab1,22.990425646305084,224.68290212750435,247.67332777380943,224.68290212750435,1
861,random-acts-of-pizza__b4d8ee65eae149868a97ad32ef712156,random-acts-of-pizza__e79c47b6ab894f43aa969d2f9ab8051a,22.990425646305084,41.67477475106716,64.66520039737225,41.67477475106716,1
862,random-acts-of-pizza__e19b5bbba110461d8ccd98dcef278ab1,random-acts-of-pizza__e79c47b6ab894f43aa969d2f9ab8051a,224.68290212750435,41.67477475106716,266.3576768785715,224.68290212750435,1
863,random-acts-of-pizza__02ab01e7d3624270a317cd6c9c52af77,random-acts-of-pizza__d7e488f0729c41aeb94a7502bff7fc4d,60.158865325152874,143.89956159889698,204.05842692404985,143.89956159889698,1
864,random-acts-of-pizza__02ab01e7d3624270a317cd6c9c52af77,random-acts-of-pizza__a672b879e7f9459c9ca2ea299751f4b2,60.158865325152874,750.9467527493834,811.1056180745363,750.9467527493834,1
865,random-acts-of-pizza__a672b879e7f9459c9ca2ea299751f4b2,random-acts-of-pizza__d7e488f0729c41aeb94a7502bff7fc4d,750.9467527493834,143.89956159889698,894.8463143482804,750.9467527493834,1
866,random-acts-of-pizza__7acd6c02d0be4eb4ab1cca0bb6c83e68,random-acts-of-pizza__d118e8a776db4c8fb33f76e96f48fa5e,15.177488057001028,10.3377681709826,25.515256227983627,15.177488057001028,1
867,random-acts-of-pizza__7acd6c02d0be4eb4ab1cca0bb6c83e68,random-acts-of-pizza__edb293b367d747c3851ae3674ca8dc1e,15.177488057001028,38.42816283996217,53.6056508969632,38.42816283996217,1
868,random-acts-of-pizza__6ce705fba6ad423e8797788942779a8c,random-acts-of-pizza__7acd6c02d0be4eb4ab1cca0bb6c83e68,14.944131158990785,15.177488057001028,30.121619215991814,15.177488057001028,1
869,random-acts-of-pizza__d118e8a776db4c8fb33f76e96f48fa5e,random-acts-of-pizza__edb293b367d747c3851ae3674ca8dc1e,10.3377681709826,38.42816283996217,48.76593101094477,38.42816283996217,1
870,random-acts-of-pizza__6ce705fba6ad423e8797788942779a8c,random-acts-of-pizza__d118e8a776db4c8fb33f76e96f48fa5e,14.944131158990785,10.3377681709826,25.281899329973385,14.944131158990785,1
871,random-acts-of-pizza__6ce705fba6ad423e8797788942779a8c,random-acts-of-pizza__edb293b367d747c3851ae3674ca8dc1e,14.944131158990785,38.42816283996217,53.372293998952955,38.42816283996217,1
872,random-acts-of-pizza__9b9f4f95471a4b89972077ce62bdc1f8,random-acts-of-pizza__f02f9281781f4290a64b5e40011b4479,30.719213958014734,29.824311125034,60.543525083048735,30.719213958014734,1
873,random-acts-of-pizza__0ee1fa402ecb43ae9906ef4aa3e16d1a,random-acts-of-pizza__f02f9281781f4290a64b5e40011b4479,60.737351146992296,29.824311125034,90.5616622720263,60.737351146992296,1
874,random-acts-of-pizza__8c5fe3fc63254b88bc949f6d53a9cb6a,random-acts-of-pizza__f02f9281781f4290a64b5e40011b4479,29.300331147038378,29.824311125034,59.12464227207238,29.824311125034,1
875,random-acts-of-pizza__3a1402459a144c3cba0f2a91a5b8e721,random-acts-of-pizza__f02f9281781f4290a64b5e40011b4479,35.14730500796577,29.824311125034,64.97161613299977,35.14730500796577,1
876,random-acts-of-pizza__0ee1fa402ecb43ae9906ef4aa3e16d1a,random-acts-of-pizza__9b9f4f95471a4b89972077ce62bdc1f8,60.737351146992296,30.719213958014734,91.45656510500703,60.737351146992296,1
877,random-acts-of-pizza__8c5fe3fc63254b88bc949f6d53a9cb6a,random-acts-of-pizza__9b9f4f95471a4b89972077ce62bdc1f8,29.300331147038378,30.719213958014734,60.01954510505311,30.719213958014734,1
878,random-acts-of-pizza__3a1402459a144c3cba0f2a91a5b8e721,random-acts-of-pizza__9b9f4f95471a4b89972077ce62bdc1f8,35.14730500796577,30.719213958014734,65.8665189659805,35.14730500796577,1
879,random-acts-of-pizza__0ee1fa402ecb43ae9906ef4aa3e16d1a,random-acts-of-pizza__8c5fe3fc63254b88bc949f6d53a9cb6a,60.737351146992296,29.300331147038378,90.03768229403067,60.737351146992296,1
880,random-acts-of-pizza__0ee1fa402ecb43ae9906ef4aa3e16d1a,random-acts-of-pizza__3a1402459a144c3cba0f2a91a5b8e721,60.737351146992296,35.14730500796577,95.88465615495807,60.737351146992296,1
881,random-acts-of-pizza__3a1402459a144c3cba0f2a91a5b8e721,random-acts-of-pizza__8c5fe3fc63254b88bc949f6d53a9cb6a,35.14730500796577,29.300331147038378,64.44763615500415,35.14730500796577,1
882,mlsp-2013-birds__47a58da748e24f75b161d60d7bd904f1,mlsp-2013-birds__9a6c1fa685a34d00b2d9eb3ee0e12c80,664.8237390518188,45.63673233985901,710.4604713916779,664.8237390518188,1
883,mlsp-2013-birds__83bf3c1915c34263ae09366c35ebd026,mlsp-2013-birds__c5870d4b8b5442098b53fb4804d68bf5,12097.622518062592,18.64785933494568,12116.270377397537,12097.622518062592,1
884,mlsp-2013-birds__3089deb7b5a4409a94f002caadefebdc,mlsp-2013-birds__83bf3c1915c34263ae09366c35ebd026,199.9078712463379,12097.622518062592,12297.53038930893,12097.622518062592,1
885,mlsp-2013-birds__2d82d79adb47473e907e8f34ad15cdb2,mlsp-2013-birds__83bf3c1915c34263ae09366c35ebd026,1180.4943130016327,12097.622518062592,13278.116831064224,12097.622518062592,1
886,mlsp-2013-birds__3089deb7b5a4409a94f002caadefebdc,mlsp-2013-birds__c5870d4b8b5442098b53fb4804d68bf5,199.9078712463379,18.64785933494568,218.55573058128357,199.9078712463379,1
887,mlsp-2013-birds__2d82d79adb47473e907e8f34ad15cdb2,mlsp-2013-birds__c5870d4b8b5442098b53fb4804d68bf5,1180.4943130016327,18.64785933494568,1199.1421723365784,1180.4943130016327,1
888,mlsp-2013-birds__2d82d79adb47473e907e8f34ad15cdb2,mlsp-2013-birds__3089deb7b5a4409a94f002caadefebdc,1180.4943130016327,199.9078712463379,1380.4021842479706,1180.4943130016327,1
889,mlsp-2013-birds__b5e52f6bfad4493aa0384d7bf8fa655d,mlsp-2013-birds__ddfc433ef94442ab97d99e8ed58cd76a,847.7549908161163,269.238397359848,1116.9933881759644,847.7549908161163,1
890,mlsp-2013-birds__5cea970a94a74b028a2195d4e1663982,mlsp-2013-birds__b5e52f6bfad4493aa0384d7bf8fa655d,2442.5744547843933,847.7549908161163,3290.3294456005096,2442.5744547843933,1
891,mlsp-2013-birds__5cea970a94a74b028a2195d4e1663982,mlsp-2013-birds__ddfc433ef94442ab97d99e8ed58cd76a,2442.5744547843933,269.238397359848,2711.8128521442413,2442.5744547843933,1
892,mlsp-2013-birds__908d280fda604c43bb7a5e87420e46c3,mlsp-2013-birds__ed8784a6a4c44472a644dcb7a4360f3b,712.38694190979,572.2537176609039,1284.640659570694,712.38694190979,1
893,mlsp-2013-birds__908d280fda604c43bb7a5e87420e46c3,mlsp-2013-birds__9d6111ad09d84e7aa563821c26dd77b2,712.38694190979,859.3349616527557,1571.7219035625458,859.3349616527557,1
894,mlsp-2013-birds__2d983a9212234554a59cec88a93e6e0b,mlsp-2013-birds__908d280fda604c43bb7a5e87420e46c3,399.1935224533081,712.38694190979,1111.5804643630981,712.38694190979,1
895,mlsp-2013-birds__908d280fda604c43bb7a5e87420e46c3,mlsp-2013-birds__9ccfc1b22cde40db8fc67b8081d0293b,712.38694190979,309.4053292274475,1021.7922711372375,712.38694190979,1
896,mlsp-2013-birds__9d6111ad09d84e7aa563821c26dd77b2,mlsp-2013-birds__ed8784a6a4c44472a644dcb7a4360f3b,859.3349616527557,572.2537176609039,1431.5886793136597,859.3349616527557,1
897,mlsp-2013-birds__2d983a9212234554a59cec88a93e6e0b,mlsp-2013-birds__ed8784a6a4c44472a644dcb7a4360f3b,399.1935224533081,572.2537176609039,971.447240114212,572.2537176609039,1
898,mlsp-2013-birds__9ccfc1b22cde40db8fc67b8081d0293b,mlsp-2013-birds__ed8784a6a4c44472a644dcb7a4360f3b,309.4053292274475,572.2537176609039,881.6590468883514,572.2537176609039,1
899,mlsp-2013-birds__2d983a9212234554a59cec88a93e6e0b,mlsp-2013-birds__9d6111ad09d84e7aa563821c26dd77b2,399.1935224533081,859.3349616527557,1258.5284841060638,859.3349616527557,1
900,mlsp-2013-birds__9ccfc1b22cde40db8fc67b8081d0293b,mlsp-2013-birds__9d6111ad09d84e7aa563821c26dd77b2,309.4053292274475,859.3349616527557,1168.7402908802032,859.3349616527557,1
901,mlsp-2013-birds__2d983a9212234554a59cec88a93e6e0b,mlsp-2013-birds__9ccfc1b22cde40db8fc67b8081d0293b,399.1935224533081,309.4053292274475,708.5988516807556,399.1935224533081,1
902,mlsp-2013-birds__0d73c842f6ea497bbfbba60b8bbb229a,mlsp-2013-birds__3ca06c60940748a6abaf29fd9235069c,48.442251443862915,160.3979012966156,208.84015274047852,160.3979012966156,1
903,mlsp-2013-birds__0d73c842f6ea497bbfbba60b8bbb229a,mlsp-2013-birds__2e8750115ad944c495cbd7b7f307a159,48.442251443862915,875.6692707538605,924.1115221977234,875.6692707538605,1
904,mlsp-2013-birds__2e8750115ad944c495cbd7b7f307a159,mlsp-2013-birds__3ca06c60940748a6abaf29fd9235069c,875.6692707538605,160.3979012966156,1036.067172050476,875.6692707538605,1
905,mlsp-2013-birds__3fbdbce65f5d48f6ada1b1d94fe1e6e4,mlsp-2013-birds__de69913224174ab1ad9e79cb410ca078,454.92910408973694,2608.266839981079,3063.195944070816,2608.266839981079,1
906,mlsp-2013-birds__3fbdbce65f5d48f6ada1b1d94fe1e6e4,mlsp-2013-birds__b058311fdf0247009ea12d70a6ae6e27,454.92910408973694,98.17574787139893,553.1048519611359,454.92910408973694,1
907,mlsp-2013-birds__b058311fdf0247009ea12d70a6ae6e27,mlsp-2013-birds__de69913224174ab1ad9e79cb410ca078,98.17574787139893,2608.266839981079,2706.442587852478,2608.266839981079,1
908,mlsp-2013-birds__678dfff4033e4b0287ae00aa15d04e0e,mlsp-2013-birds__ffc69f29812d4d9b8143f357ceb8f5ad,924.5063672065735,171.64635562896729,1096.1527228355408,924.5063672065735,1
909,mlsp-2013-birds__232a055870ca4572b7fc070264a338eb,mlsp-2013-birds__c9597f7b1aef4ebb8bd655c3ace5bf8a,202.91797614097595,223.39684104919434,426.3148171901703,223.39684104919434,1
910,mlsp-2013-birds__232a055870ca4572b7fc070264a338eb,mlsp-2013-birds__d3547e171d7243b1a0e4f77c3c6fe74b,202.91797614097595,193.68918919563293,396.6071653366089,202.91797614097595,1
911,mlsp-2013-birds__232a055870ca4572b7fc070264a338eb,mlsp-2013-birds__3f1b6baa29ee48bfba34b73ebe2933b6,202.91797614097595,229.30630898475647,432.2242851257324,229.30630898475647,1
912,mlsp-2013-birds__c9597f7b1aef4ebb8bd655c3ace5bf8a,mlsp-2013-birds__d3547e171d7243b1a0e4f77c3c6fe74b,223.39684104919434,193.68918919563293,417.08603024482727,223.39684104919434,1
913,mlsp-2013-birds__3f1b6baa29ee48bfba34b73ebe2933b6,mlsp-2013-birds__c9597f7b1aef4ebb8bd655c3ace5bf8a,229.30630898475647,223.39684104919434,452.7031500339508,229.30630898475647,1
914,mlsp-2013-birds__3f1b6baa29ee48bfba34b73ebe2933b6,mlsp-2013-birds__d3547e171d7243b1a0e4f77c3c6fe74b,229.30630898475647,193.68918919563293,422.9954981803894,229.30630898475647,1
915,mlsp-2013-birds__14b366b28c65451f963287bb1c29baaf,mlsp-2013-birds__71bf705af9984d7b8bf7216cee3e9106,160.48620510101318,178.20340728759766,338.68961238861084,178.20340728759766,1
916,mlsp-2013-birds__a7e9a4849d504577ac49e6980cce4fa6,mlsp-2013-birds__d52b434876a14769a62e08bf13e30542,816.8575918674469,367.69621181488037,1184.5538036823273,816.8575918674469,1
917,mlsp-2013-birds__6c2deaad05cc4aac95c1ea9b8a19d162,mlsp-2013-birds__a7e9a4849d504577ac49e6980cce4fa6,289.4232280254364,816.8575918674469,1106.2808198928833,816.8575918674469,1
918,mlsp-2013-birds__a7e9a4849d504577ac49e6980cce4fa6,mlsp-2013-birds__d4383e1f489c4d23adc9d24f4841ff7d,816.8575918674469,565.2611210346222,1382.118712902069,816.8575918674469,1
919,mlsp-2013-birds__1b1c43a0fe3b4584884a7f875cb7b17f,mlsp-2013-birds__a7e9a4849d504577ac49e6980cce4fa6,465.5278596878052,816.8575918674469,1282.385451555252,816.8575918674469,1
920,mlsp-2013-birds__6c2deaad05cc4aac95c1ea9b8a19d162,mlsp-2013-birds__d52b434876a14769a62e08bf13e30542,289.4232280254364,367.69621181488037,657.1194398403168,367.69621181488037,1
