parent,run_id,task,stratum,n_children,n_artifacts,n_silent,artifact_coverage,policy,picked,picked_pool_n,top1_expected,raw_regret,rank_expected,observed_low_stage_wall_s,full_eval_count,historical_all_full_runtime_s,cost_restart_exact_s,cost_continue_exact_s,cost_ratio_restart_exact,cost_ratio_continue_exact
us-patent-phrase-to-phrase-matching__3bd04fbd77e74e74a15e216bba7cb7f2,cards_senior_0809.jsonl:0,us-patent-phrase-to-phrase-matching,easy,2,0,2,0.0,artifact120_escalate_silent,us-patent-phrase-to-phrase-matching__62f7f6d4c93243f8b5cfb6c826567d0e,1,1.0,0.0,1,60.2,2,1165.0347208827734,1225.2347208827734,1165.2347208827734,1.0516722797363371,1.000171668703443
us-patent-phrase-to-phrase-matching__3c22a06bf2df41b8a3919319aec84af6,cards_senior_0809.jsonl:0,us-patent-phrase-to-phrase-matching,easy,2,0,2,0.0,random,us-patent-phrase-to-phrase-matching__377975af886d4537bf3642d36be325b8|us-patent-phrase-to-phrase-matching__48b67d035f0442d0893e85642d0c5c70,2,0.5,0.017005000000000048,1.5,60.3,0,3890.8896679207683,0.0,0.0,0.0,0.0
us-patent-phrase-to-phrase-matching__3c22a06bf2df41b8a3919319aec84af6,cards_senior_0809.jsonl:0,us-patent-phrase-to-phrase-matching,easy,2,0,2,0.0,full_external,us-patent-phrase-to-phrase-matching__48b67d035f0442d0893e85642d0c5c70,1,1.0,0.0,1,60.3,2,3890.8896679207683,3890.8896679207683,3890.8896679207683,1.0,1.0
us-patent-phrase-to-phrase-matching__3c22a06bf2df41b8a3919319aec84af6,cards_senior_0809.jsonl:0,us-patent-phrase-to-phrase-matching,easy,2,0,2,0.0,full_self_report_available,us-patent-phrase-to-phrase-matching__48b67d035f0442d0893e85642d0c5c70,1,1.0,0.0,1,60.3,2,3890.8896679207683,3890.8896679207683,3890.8896679207683,1.0,1.0
us-patent-phrase-to-phrase-matching__3c22a06bf2df41b8a3919319aec84af6,cards_senior_0809.jsonl:0,us-patent-phrase-to-phrase-matching,easy,2,0,2,0.0,full_self_report_complete,us-patent-phrase-to-phrase-matching__48b67d035f0442d0893e85642d0c5c70,1,1.0,0.0,1,60.3,2,3890.8896679207683,3890.8896679207683,3890.8896679207683,1.0,1.0
us-patent-phrase-to-phrase-matching__3c22a06bf2df41b8a3919319aec84af6,cards_senior_0809.jsonl:0,us-patent-phrase-to-phrase-matching,easy,2,0,2,0.0,sub120_available,us-patent-phrase-to-phrase-matching__377975af886d4537bf3642d36be325b8|us-patent-phrase-to-phrase-matching__48b67d035f0442d0893e85642d0c5c70,2,0.5,0.017005000000000048,1.5,60.3,0,3890.8896679207683,60.3,60.3,0.015497740914412356,0.015497740914412356
us-patent-phrase-to-phrase-matching__3c22a06bf2df41b8a3919319aec84af6,cards_senior_0809.jsonl:0,us-patent-phrase-to-phrase-matching,easy,2,0,2,0.0,artifact120_escalate_silent,us-patent-phrase-to-phrase-matching__48b67d035f0442d0893e85642d0c5c70,1,1.0,0.0,1,60.3,2,3890.8896679207683,3951.1896679207684,3891.1896679207684,1.0154977409144124,1.0000771031886289
us-patent-phrase-to-phrase-matching__586121ab64c04adcbd5d9cddd9a8797a,cards_senior_0809.jsonl:3,us-patent-phrase-to-phrase-matching,hard,2,0,2,0.0,random,us-patent-phrase-to-phrase-matching__4d490c1fd354424590af4de01f88d37e|us-patent-phrase-to-phrase-matching__de37da6839394cd6b7b11d20cb6c5fa0,2,0.5,0.0007150000000000212,1.5,60.3,0,2954.1768367290497,0.0,0.0,0.0,0.0
us-patent-phrase-to-phrase-matching__586121ab64c04adcbd5d9cddd9a8797a,cards_senior_0809.jsonl:3,us-patent-phrase-to-phrase-matching,hard,2,0,2,0.0,full_external,us-patent-phrase-to-phrase-matching__de37da6839394cd6b7b11d20cb6c5fa0,1,1.0,0.0,1,60.3,2,2954.1768367290497,2954.1768367290497,2954.1768367290497,1.0,1.0
us-patent-phrase-to-phrase-matching__586121ab64c04adcbd5d9cddd9a8797a,cards_senior_0809.jsonl:3,us-patent-phrase-to-phrase-matching,hard,2,0,2,0.0,full_self_report_available,us-patent-phrase-to-phrase-matching__de37da6839394cd6b7b11d20cb6c5fa0,1,1.0,0.0,1,60.3,2,2954.1768367290497,2954.1768367290497,2954.1768367290497,1.0,1.0
us-patent-phrase-to-phrase-matching__586121ab64c04adcbd5d9cddd9a8797a,cards_senior_0809.jsonl:3,us-patent-phrase-to-phrase-matching,hard,2,0,2,0.0,full_self_report_complete,us-patent-phrase-to-phrase-matching__de37da6839394cd6b7b11d20cb6c5fa0,1,1.0,0.0,1,60.3,2,2954.1768367290497,2954.1768367290497,2954.1768367290497,1.0,1.0
us-patent-phrase-to-phrase-matching__586121ab64c04adcbd5d9cddd9a8797a,cards_senior_0809.jsonl:3,us-patent-phrase-to-phrase-matching,hard,2,0,2,0.0,sub120_available,us-patent-phrase-to-phrase-matching__4d490c1fd354424590af4de01f88d37e|us-patent-phrase-to-phrase-matching__de37da6839394cd6b7b11d20cb6c5fa0,2,0.5,0.0007150000000000212,1.5,60.3,0,2954.1768367290497,60.3,60.3,0.02041177740286052,0.02041177740286052
us-patent-phrase-to-phrase-matching__586121ab64c04adcbd5d9cddd9a8797a,cards_senior_0809.jsonl:3,us-patent-phrase-to-phrase-matching,hard,2,0,2,0.0,artifact120_escalate_silent,us-patent-phrase-to-phrase-matching__de37da6839394cd6b7b11d20cb6c5fa0,1,1.0,0.0,1,60.3,2,2954.1768367290497,3014.47683672905,2954.47683672905,1.0204117774028605,1.0001015511313576
us-patent-phrase-to-phrase-matching__63a3ae986af04fbe8e877559ccbcee05,cards_senior_0809.jsonl:0,us-patent-phrase-to-phrase-matching,hard,2,0,2,0.0,random,us-patent-phrase-to-phrase-matching__8a679e73b8e347bab4c5736235428580|us-patent-phrase-to-phrase-matching__e6c01b00731d4e28a6061eb7473253d0,2,0.5,0.002869999999999928,1.5,60.3,0,1624.339437827468,0.0,0.0,0.0,0.0
us-patent-phrase-to-phrase-matching__63a3ae986af04fbe8e877559ccbcee05,cards_senior_0809.jsonl:0,us-patent-phrase-to-phrase-matching,hard,2,0,2,0.0,full_external,us-patent-phrase-to-phrase-matching__8a679e73b8e347bab4c5736235428580,1,1.0,0.0,1,60.3,2,1624.339437827468,1624.339437827468,1624.339437827468,1.0,1.0
us-patent-phrase-to-phrase-matching__63a3ae986af04fbe8e877559ccbcee05,cards_senior_0809.jsonl:0,us-patent-phrase-to-phrase-matching,hard,2,0,2,0.0,full_self_report_available,us-patent-phrase-to-phrase-matching__8a679e73b8e347bab4c5736235428580,1,1.0,0.0,1,60.3,2,1624.339437827468,1624.339437827468,1624.339437827468,1.0,1.0
us-patent-phrase-to-phrase-matching__63a3ae986af04fbe8e877559ccbcee05,cards_senior_0809.jsonl:0,us-patent-phrase-to-phrase-matching,hard,2,0,2,0.0,full_self_report_complete,us-patent-phrase-to-phrase-matching__8a679e73b8e347bab4c5736235428580,1,1.0,0.0,1,60.3,2,1624.339437827468,1624.339437827468,1624.339437827468,1.0,1.0
us-patent-phrase-to-phrase-matching__63a3ae986af04fbe8e877559ccbcee05,cards_senior_0809.jsonl:0,us-patent-phrase-to-phrase-matching,hard,2,0,2,0.0,sub120_available,us-patent-phrase-to-phrase-matching__8a679e73b8e347bab4c5736235428580|us-patent-phrase-to-phrase-matching__e6c01b00731d4e28a6061eb7473253d0,2,0.5,0.002869999999999928,1.5,60.3,0,1624.339437827468,60.3,60.3,0.03712278271138355,0.03712278271138355
us-patent-phrase-to-phrase-matching__63a3ae986af04fbe8e877559ccbcee05,cards_senior_0809.jsonl:0,us-patent-phrase-to-phrase-matching,hard,2,0,2,0.0,artifact120_escalate_silent,us-patent-phrase-to-phrase-matching__8a679e73b8e347bab4c5736235428580,1,1.0,0.0,1,60.3,2,1624.339437827468,1684.6394378274679,1624.6394378274679,1.0371227827113836,1.0001846904612506
us-patent-phrase-to-phrase-matching__c7e9f7619a9e4910bb26a158a66a6cee,cards_senior_0809.jsonl:0,us-patent-phrase-to-phrase-matching,easy,2,0,2,0.0,random,us-patent-phrase-to-phrase-matching__0094c655584a4efebad270ab7be4a2d1|us-patent-phrase-to-phrase-matching__7a13b994f5a24f8582ee2ac810a6d9df,2,0.5,0.01544000000000001,1.5,60.4,0,1067.2444627732038,0.0,0.0,0.0,0.0
us-patent-phrase-to-phrase-matching__c7e9f7619a9e4910bb26a158a66a6cee,cards_senior_0809.jsonl:0,us-patent-phrase-to-phrase-matching,easy,2,0,2,0.0,full_external,us-patent-phrase-to-phrase-matching__7a13b994f5a24f8582ee2ac810a6d9df,1,1.0,0.0,1,60.4,2,1067.2444627732038,1067.2444627732038,1067.2444627732038,1.0,1.0
us-patent-phrase-to-phrase-matching__c7e9f7619a9e4910bb26a158a66a6cee,cards_senior_0809.jsonl:0,us-patent-phrase-to-phrase-matching,easy,2,0,2,0.0,full_self_report_available,us-patent-phrase-to-phrase-matching__7a13b994f5a24f8582ee2ac810a6d9df,1,1.0,0.0,1,60.4,2,1067.2444627732038,1067.2444627732038,1067.2444627732038,1.0,1.0
us-patent-phrase-to-phrase-matching__c7e9f7619a9e4910bb26a158a66a6cee,cards_senior_0809.jsonl:0,us-patent-phrase-to-phrase-matching,easy,2,0,2,0.0,full_self_report_complete,us-patent-phrase-to-phrase-matching__7a13b994f5a24f8582ee2ac810a6d9df,1,1.0,0.0,1,60.4,2,1067.2444627732038,1067.2444627732038,1067.2444627732038,1.0,1.0
us-patent-phrase-to-phrase-matching__c7e9f7619a9e4910bb26a158a66a6cee,cards_senior_0809.jsonl:0,us-patent-phrase-to-phrase-matching,easy,2,0,2,0.0,sub120_available,us-patent-phrase-to-phrase-matching__0094c655584a4efebad270ab7be4a2d1|us-patent-phrase-to-phrase-matching__7a13b994f5a24f8582ee2ac810a6d9df,2,0.5,0.01544000000000001,1.5,60.4,0,1067.2444627732038,60.4,60.4,0.056594343757991813,0.056594343757991813
us-patent-phrase-to-phrase-matching__c7e9f7619a9e4910bb26a158a66a6cee,cards_senior_0809.jsonl:0,us-patent-phrase-to-phrase-matching,easy,2,0,2,0.0,artifact120_escalate_silent,us-patent-phrase-to-phrase-matching__7a13b994f5a24f8582ee2ac810a6d9df,1,1.0,0.0,1,60.4,2,1067.2444627732038,1127.644462773204,1067.644462773204,1.0565943437579919,1.00037479697853
us-patent-phrase-to-phrase-matching__f84b487d869444eeb86d22a584ec13f8,cards_senior_0809.jsonl:0,us-patent-phrase-to-phrase-matching,hard,2,0,2,0.0,random,us-patent-phrase-to-phrase-matching__3c22a06bf2df41b8a3919319aec84af6|us-patent-phrase-to-phrase-matching__5a4a8e6b293441ce96f5f0545568af76,2,0.5,0.0008499999999999064,1.5,60.2,0,738.5958861410618,0.0,0.0,0.0,0.0
us-patent-phrase-to-phrase-matching__f84b487d869444eeb86d22a584ec13f8,cards_senior_0809.jsonl:0,us-patent-phrase-to-phrase-matching,hard,2,0,2,0.0,full_external,us-patent-phrase-to-phrase-matching__5a4a8e6b293441ce96f5f0545568af76,1,1.0,0.0,1,60.2,2,738.5958861410618,738.5958861410618,738.5958861410618,1.0,1.0
us-patent-phrase-to-phrase-matching__f84b487d869444eeb86d22a584ec13f8,cards_senior_0809.jsonl:0,us-patent-phrase-to-phrase-matching,hard,2,0,2,0.0,full_self_report_available,us-patent-phrase-to-phrase-matching__3c22a06bf2df41b8a3919319aec84af6,1,0.0,0.0016999999999999238,2,60.2,2,738.5958861410618,738.5958861410618,738.5958861410618,1.0,1.0
us-patent-phrase-to-phrase-matching__f84b487d869444eeb86d22a584ec13f8,cards_senior_0809.jsonl:0,us-patent-phrase-to-phrase-matching,hard,2,0,2,0.0,full_self_report_complete,us-patent-phrase-to-phrase-matching__3c22a06bf2df41b8a3919319aec84af6,1,0.0,0.0016999999999999238,2,60.2,2,738.5958861410618,738.5958861410618,738.5958861410618,1.0,1.0
us-patent-phrase-to-phrase-matching__f84b487d869444eeb86d22a584ec13f8,cards_senior_0809.jsonl:0,us-patent-phrase-to-phrase-matching,hard,2,0,2,0.0,sub120_available,us-patent-phrase-to-phrase-matching__3c22a06bf2df41b8a3919319aec84af6|us-patent-phrase-to-phrase-matching__5a4a8e6b293441ce96f5f0545568af76,2,0.5,0.0008499999999999064,1.5,60.2,0,738.5958861410618,60.2,60.2,0.08150600501517365,0.08150600501517365
us-patent-phrase-to-phrase-matching__f84b487d869444eeb86d22a584ec13f8,cards_senior_0809.jsonl:0,us-patent-phrase-to-phrase-matching,hard,2,0,2,0.0,artifact120_escalate_silent,us-patent-phrase-to-phrase-matching__5a4a8e6b293441ce96f5f0545568af76,1,1.0,0.0,1,60.2,2,738.5958861410618,798.7958861410618,738.7958861410618,1.0815060050151737,1.000270784069818
whale-categorization-playground__4357df5db0134f668959aefa0ee73ba6,cards_senior_0808.jsonl:4,whale-categorization-playground,easy,2,0,2,0.0,random,whale-categorization-playground__1eed9a1d3c2744ffbd658019805310aa|whale-categorization-playground__4640830dea044d49866b722d18ca4db8,2,0.5,0.01075000000000001,1.5,60.2,0,180.31424518674612,0.0,0.0,0.0,0.0
whale-categorization-playground__4357df5db0134f668959aefa0ee73ba6,cards_senior_0808.jsonl:4,whale-categorization-playground,easy,2,0,2,0.0,full_external,whale-categorization-playground__4640830dea044d49866b722d18ca4db8,1,1.0,0.0,1,60.2,2,180.31424518674612,180.31424518674612,180.31424518674612,1.0,1.0
whale-categorization-playground__4357df5db0134f668959aefa0ee73ba6,cards_senior_0808.jsonl:4,whale-categorization-playground,easy,2,0,2,0.0,full_self_report_available,whale-categorization-playground__1eed9a1d3c2744ffbd658019805310aa,1,0.0,0.02149999999999999,2,60.2,2,180.31424518674612,180.31424518674612,180.31424518674612,1.0,1.0
whale-categorization-playground__4357df5db0134f668959aefa0ee73ba6,cards_senior_0808.jsonl:4,whale-categorization-playground,easy,2,0,2,0.0,full_self_report_complete,whale-categorization-playground__1eed9a1d3c2744ffbd658019805310aa,1,0.0,0.02149999999999999,2,60.2,2,180.31424518674612,180.31424518674612,180.31424518674612,1.0,1.0
whale-categorization-playground__4357df5db0134f668959aefa0ee73ba6,cards_senior_0808.jsonl:4,whale-categorization-playground,easy,2,0,2,0.0,sub120_available,whale-categorization-playground__1eed9a1d3c2744ffbd658019805310aa|whale-categorization-playground__4640830dea044d49866b722d18ca4db8,2,0.5,0.01075000000000001,1.5,60.2,0,180.31424518674612,60.2,60.2,0.33386158668524857,0.33386158668524857
whale-categorization-playground__4357df5db0134f668959aefa0ee73ba6,cards_senior_0808.jsonl:4,whale-categorization-playground,easy,2,0,2,0.0,artifact120_escalate_silent,whale-categorization-playground__4640830dea044d49866b722d18ca4db8,1,1.0,0.0,1,60.2,2,180.31424518674612,240.5142451867461,180.5142451867461,1.3338615866852486,1.0011091747065954
whale-categorization-playground__54180eeefe9d4b4ba451c22272e8596d,cards_senior_0808.jsonl:4,whale-categorization-playground,hard,2,0,2,0.0,random,whale-categorization-playground__1993f9bcf0ee4bfeaaea9a7034c8e08e|whale-categorization-playground__810bfcc7bb3a44d396a6056bb651d30f,2,0.5,0.002475000000000005,1.5,60.2,0,242.15366231650114,0.0,0.0,0.0,0.0
whale-categorization-playground__54180eeefe9d4b4ba451c22272e8596d,cards_senior_0808.jsonl:4,whale-categorization-playground,hard,2,0,2,0.0,full_external,whale-categorization-playground__1993f9bcf0ee4bfeaaea9a7034c8e08e,1,1.0,0.0,1,60.2,2,242.15366231650114,242.15366231650114,242.15366231650114,1.0,1.0
whale-categorization-playground__54180eeefe9d4b4ba451c22272e8596d,cards_senior_0808.jsonl:4,whale-categorization-playground,hard,2,0,2,0.0,full_self_report_available,whale-categorization-playground__1993f9bcf0ee4bfeaaea9a7034c8e08e,1,1.0,0.0,1,60.2,2,242.15366231650114,242.15366231650114,242.15366231650114,1.0,1.0
whale-categorization-playground__54180eeefe9d4b4ba451c22272e8596d,cards_senior_0808.jsonl:4,whale-categorization-playground,hard,2,0,2,0.0,full_self_report_complete,whale-categorization-playground__1993f9bcf0ee4bfeaaea9a7034c8e08e,1,1.0,0.0,1,60.2,2,242.15366231650114,242.15366231650114,242.15366231650114,1.0,1.0
whale-categorization-playground__54180eeefe9d4b4ba451c22272e8596d,cards_senior_0808.jsonl:4,whale-categorization-playground,hard,2,0,2,0.0,sub120_available,whale-categorization-playground__1993f9bcf0ee4bfeaaea9a7034c8e08e|whale-categorization-playground__810bfcc7bb3a44d396a6056bb651d30f,2,0.5,0.002475000000000005,1.5,60.2,0,242.15366231650114,60.2,60.2,0.2486024758994437,0.2486024758994437
whale-categorization-playground__54180eeefe9d4b4ba451c22272e8596d,cards_senior_0808.jsonl:4,whale-categorization-playground,hard,2,0,2,0.0,artifact120_escalate_silent,whale-categorization-playground__1993f9bcf0ee4bfeaaea9a7034c8e08e,1,1.0,0.0,1,60.2,2,242.15366231650114,302.35366231650113,242.35366231650113,1.2486024758994436,1.000825921846842
whale-categorization-playground__714dd2f45fce42b3bfb1cb7cfc627ac9,cards_senior_0808.jsonl:4,whale-categorization-playground,hard,2,0,2,0.0,random,whale-categorization-playground__4357df5db0134f668959aefa0ee73ba6|whale-categorization-playground__526ebe6d24d44d8f93c8e506236ec587,2,0.5,0.0018400000000000083,1.5,60.2,0,101.1667485460639,0.0,0.0,0.0,0.0
whale-categorization-playground__714dd2f45fce42b3bfb1cb7cfc627ac9,cards_senior_0808.jsonl:4,whale-categorization-playground,hard,2,0,2,0.0,full_external,whale-categorization-playground__526ebe6d24d44d8f93c8e506236ec587,1,1.0,0.0,1,60.2,2,101.1667485460639,101.1667485460639,101.1667485460639,1.0,1.0
whale-categorization-playground__714dd2f45fce42b3bfb1cb7cfc627ac9,cards_senior_0808.jsonl:4,whale-categorization-playground,hard,2,0,2,0.0,full_self_report_available,whale-categorization-playground__526ebe6d24d44d8f93c8e506236ec587,1,1.0,0.0,1,60.2,2,101.1667485460639,101.1667485460639,101.1667485460639,1.0,1.0
whale-categorization-playground__714dd2f45fce42b3bfb1cb7cfc627ac9,cards_senior_0808.jsonl:4,whale-categorization-playground,hard,2,0,2,0.0,full_self_report_complete,whale-categorization-playground__526ebe6d24d44d8f93c8e506236ec587,1,1.0,0.0,1,60.2,2,101.1667485460639,101.1667485460639,101.1667485460639,1.0,1.0
whale-categorization-playground__714dd2f45fce42b3bfb1cb7cfc627ac9,cards_senior_0808.jsonl:4,whale-categorization-playground,hard,2,0,2,0.0,sub120_available,whale-categorization-playground__4357df5db0134f668959aefa0ee73ba6|whale-categorization-playground__526ebe6d24d44d8f93c8e506236ec587,2,0.5,0.0018400000000000083,1.5,60.2,0,101.1667485460639,60.2,60.2,0.5950571790155869,0.5950571790155869
whale-categorization-playground__714dd2f45fce42b3bfb1cb7cfc627ac9,cards_senior_0808.jsonl:4,whale-categorization-playground,hard,2,0,2,0.0,artifact120_escalate_silent,whale-categorization-playground__526ebe6d24d44d8f93c8e506236ec587,1,1.0,0.0,1,60.2,2,101.1667485460639,161.3667485460639,101.3667485460639,1.5950571790155867,1.0019769341495535
whale-categorization-playground__7ce3e536c1e049afa5f3d5e768c58615,cards_senior_0808.jsonl:4,whale-categorization-playground,easy,2,0,2,0.0,random,whale-categorization-playground__1e0523c9f023474d8c2ff0f41e3c9969|whale-categorization-playground__45dc507077d5444c9dca3ab6d8e46b79,2,0.5,0.006724999999999981,1.5,60.2,0,189.59622447937727,0.0,0.0,0.0,0.0
whale-categorization-playground__7ce3e536c1e049afa5f3d5e768c58615,cards_senior_0808.jsonl:4,whale-categorization-playground,easy,2,0,2,0.0,full_external,whale-categorization-playground__1e0523c9f023474d8c2ff0f41e3c9969,1,1.0,0.0,1,60.2,2,189.59622447937727,189.59622447937727,189.59622447937727,1.0,1.0
whale-categorization-playground__7ce3e536c1e049afa5f3d5e768c58615,cards_senior_0808.jsonl:4,whale-categorization-playground,easy,2,0,2,0.0,full_self_report_available,whale-categorization-playground__1e0523c9f023474d8c2ff0f41e3c9969,1,1.0,0.0,1,60.2,2,189.59622447937727,189.59622447937727,189.59622447937727,1.0,1.0
whale-categorization-playground__7ce3e536c1e049afa5f3d5e768c58615,cards_senior_0808.jsonl:4,whale-categorization-playground,easy,2,0,2,0.0,full_self_report_complete,whale-categorization-playground__1e0523c9f023474d8c2ff0f41e3c9969,1,1.0,0.0,1,60.2,2,189.59622447937727,189.59622447937727,189.59622447937727,1.0,1.0
whale-categorization-playground__7ce3e536c1e049afa5f3d5e768c58615,cards_senior_0808.jsonl:4,whale-categorization-playground,easy,2,0,2,0.0,sub120_available,whale-categorization-playground__1e0523c9f023474d8c2ff0f41e3c9969|whale-categorization-playground__45dc507077d5444c9dca3ab6d8e46b79,2,0.5,0.006724999999999981,1.5,60.2,0,189.59622447937727,60.2,60.2,0.317516871263162,0.317516871263162
whale-categorization-playground__7ce3e536c1e049afa5f3d5e768c58615,cards_senior_0808.jsonl:4,whale-categorization-playground,easy,2,0,2,0.0,artifact120_escalate_silent,whale-categorization-playground__1e0523c9f023474d8c2ff0f41e3c9969,1,1.0,0.0,1,60.2,2,189.59622447937727,249.79622447937726,189.79622447937726,1.317516871263162,1.0010548733264557
whale-categorization-playground__b90628e666304e37aae1d7b746c71421,cards_senior_0808.jsonl:4,whale-categorization-playground,easy,2,0,2,0.0,random,whale-categorization-playground__a654a03bb40a4ae68b4f006b23fb7ef6|whale-categorization-playground__bd9fe2cb573d4bd1bd064db704f7cbba,2,0.5,0.009789999999999965,1.5,60.2,0,100.20958537608385,0.0,0.0,0.0,0.0
whale-categorization-playground__b90628e666304e37aae1d7b746c71421,cards_senior_0808.jsonl:4,whale-categorization-playground,easy,2,0,2,0.0,full_external,whale-categorization-playground__bd9fe2cb573d4bd1bd064db704f7cbba,1,1.0,0.0,1,60.2,2,100.20958537608385,100.20958537608385,100.20958537608385,1.0,1.0
